date,station_complex,station_complex_id,borough,station_entries
12/12/23,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",622,Manhattan,22576
12/11/23,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",622,Manhattan,20821
12/10/23,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",622,Manhattan,6930
12/9/23,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",622,Manhattan,14404
12/8/23,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",622,Manhattan,21153
12/6/23,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",622,Manhattan,23629
12/5/23,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",622,Manhattan,23181
12/4/23,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",622,Manhattan,22104
12/3/23,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",622,Manhattan,7179
12/2/23,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",622,Manhattan,14897
12/1/23,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",622,Manhattan,19019
11/24/23,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",622,Manhattan,7222
11/7/23,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",622,Manhattan,22065
12/31/23,"Bryant Pk (B,D,F,M)/5 Av (7)",609,Manhattan,683
12/30/23,"Bryant Pk (B,D,F,M)/5 Av (7)",609,Manhattan,27477
12/29/23,"Bryant Pk (B,D,F,M)/5 Av (7)",609,Manhattan,39692
12/28/23,"Bryant Pk (B,D,F,M)/5 Av (7)",609,Manhattan,37314
12/27/23,"Bryant Pk (B,D,F,M)/5 Av (7)",609,Manhattan,34912
12/26/23,"Bryant Pk (B,D,F,M)/5 Av (7)",609,Manhattan,35250
12/25/23,"Bryant Pk (B,D,F,M)/5 Av (7)",609,Manhattan,20367
12/23/23,"Bryant Pk (B,D,F,M)/5 Av (7)",609,Manhattan,27361
12/22/23,"Bryant Pk (B,D,F,M)/5 Av (7)",609,Manhattan,36968
12/21/23,"Bryant Pk (B,D,F,M)/5 Av (7)",609,Manhattan,41494
12/20/23,"Bryant Pk (B,D,F,M)/5 Av (7)",609,Manhattan,43830
12/19/23,"Bryant Pk (B,D,F,M)/5 Av (7)",609,Manhattan,45316
12/18/23,"Bryant Pk (B,D,F,M)/5 Av (7)",609,Manhattan,34436
12/17/23,"Bryant Pk (B,D,F,M)/5 Av (7)",609,Manhattan,17819
12/16/23,"Bryant Pk (B,D,F,M)/5 Av (7)",609,Manhattan,33305
12/15/23,"Bryant Pk (B,D,F,M)/5 Av (7)",609,Manhattan,39491
12/14/23,"Bryant Pk (B,D,F,M)/5 Av (7)",609,Manhattan,46110
12/13/23,"Bryant Pk (B,D,F,M)/5 Av (7)",609,Manhattan,46680
12/12/23,"Bryant Pk (B,D,F,M)/5 Av (7)",609,Manhattan,46348
12/11/23,"Bryant Pk (B,D,F,M)/5 Av (7)",609,Manhattan,37270
12/10/23,"Bryant Pk (B,D,F,M)/5 Av (7)",609,Manhattan,16408
12/9/23,"Bryant Pk (B,D,F,M)/5 Av (7)",609,Manhattan,35491
12/8/23,"Bryant Pk (B,D,F,M)/5 Av (7)",609,Manhattan,40996
12/6/23,"Bryant Pk (B,D,F,M)/5 Av (7)",609,Manhattan,46902
12/5/23,"Bryant Pk (B,D,F,M)/5 Av (7)",609,Manhattan,46222
12/4/23,"Bryant Pk (B,D,F,M)/5 Av (7)",609,Manhattan,39656
12/3/23,"Bryant Pk (B,D,F,M)/5 Av (7)",609,Manhattan,17308
12/2/23,"Bryant Pk (B,D,F,M)/5 Av (7)",609,Manhattan,32881
12/1/23,"Bryant Pk (B,D,F,M)/5 Av (7)",609,Manhattan,36717
11/24/23,"Bryant Pk (B,D,F,M)/5 Av (7)",609,Manhattan,21048
11/7/23,"Bryant Pk (B,D,F,M)/5 Av (7)",609,Manhattan,46036
12/31/23,Buhre Av (6),361,Bronx,4
12/30/23,Buhre Av (6),361,Bronx,1168
12/29/23,Buhre Av (6),361,Bronx,2200
12/28/23,Buhre Av (6),361,Bronx,2156
12/27/23,Buhre Av (6),361,Bronx,2124
12/26/23,Buhre Av (6),361,Bronx,1922
12/25/23,Buhre Av (6),361,Bronx,668
12/23/23,Buhre Av (6),361,Bronx,1236
12/22/23,Buhre Av (6),361,Bronx,2572
12/21/23,Buhre Av (6),361,Bronx,2810
12/20/23,Buhre Av (6),361,Bronx,2923
12/19/23,Buhre Av (6),361,Bronx,2939
12/18/23,Buhre Av (6),361,Bronx,2398
12/17/23,Buhre Av (6),361,Bronx,788
12/16/23,Buhre Av (6),361,Bronx,1173
12/15/23,Buhre Av (6),361,Bronx,2906
12/14/23,Buhre Av (6),361,Bronx,3033
12/13/23,Buhre Av (6),361,Bronx,3036
12/12/23,Buhre Av (6),361,Bronx,3076
12/11/23,Buhre Av (6),361,Bronx,2848
12/10/23,Buhre Av (6),361,Bronx,825
12/9/23,Buhre Av (6),361,Bronx,1318
12/8/23,Buhre Av (6),361,Bronx,2925
12/6/23,Buhre Av (6),361,Bronx,3032
12/5/23,Buhre Av (6),361,Bronx,3079
12/4/23,Buhre Av (6),361,Bronx,3009
12/3/23,Buhre Av (6),361,Bronx,800
12/2/23,Buhre Av (6),361,Bronx,1317
12/1/23,Buhre Av (6),361,Bronx,2774
11/24/23,Buhre Av (6),361,Bronx,834
11/7/23,Buhre Av (6),361,Bronx,3122
12/31/23,"Burke Av (2,5)",422,Bronx,6
12/30/23,"Burke Av (2,5)",422,Bronx,946
12/29/23,"Burke Av (2,5)",422,Bronx,1486
12/28/23,"Burke Av (2,5)",422,Bronx,1418
12/27/23,"Burke Av (2,5)",422,Bronx,1280
12/26/23,"Burke Av (2,5)",422,Bronx,1302
12/25/23,"Burke Av (2,5)",422,Bronx,595
12/23/23,"Burke Av (2,5)",422,Bronx,891
12/22/23,"Burke Av (2,5)",422,Bronx,1549
12/21/23,"Burke Av (2,5)",422,Bronx,1786
12/20/23,"Burke Av (2,5)",422,Bronx,1773
12/19/23,"Burke Av (2,5)",422,Bronx,1684
12/18/23,"Burke Av (2,5)",422,Bronx,1390
12/17/23,"Burke Av (2,5)",422,Bronx,699
12/16/23,"Burke Av (2,5)",422,Bronx,947
12/15/23,"Burke Av (2,5)",422,Bronx,1737
12/14/23,"Burke Av (2,5)",422,Bronx,1851
12/13/23,"Burke Av (2,5)",422,Bronx,1800
12/12/23,"Burke Av (2,5)",422,Bronx,1747
12/11/23,"Burke Av (2,5)",422,Bronx,1694
12/10/23,"Burke Av (2,5)",422,Bronx,442
12/9/23,"Burke Av (2,5)",422,Bronx,699
12/8/23,"Burke Av (2,5)",422,Bronx,1658
12/6/23,"Burke Av (2,5)",422,Bronx,1756
12/5/23,"Burke Av (2,5)",422,Bronx,1672
12/4/23,"Burke Av (2,5)",422,Bronx,1740
12/3/23,"Burke Av (2,5)",422,Bronx,421
12/2/23,"Burke Av (2,5)",422,Bronx,689
12/1/23,"Burke Av (2,5)",422,Bronx,1763
11/24/23,"Burke Av (2,5)",422,Bronx,693
11/7/23,"Burke Av (2,5)",422,Bronx,1628
12/31/23,Burnside Av (4),384,Bronx,17
12/30/23,Burnside Av (4),384,Bronx,4013
12/29/23,Burnside Av (4),384,Bronx,5374
12/28/23,Burnside Av (4),384,Bronx,4917
12/27/23,Burnside Av (4),384,Bronx,4884
12/26/23,Burnside Av (4),384,Bronx,4812
12/25/23,Burnside Av (4),384,Bronx,2327
12/23/23,Burnside Av (4),384,Bronx,3889
12/22/23,Burnside Av (4),384,Bronx,5682
12/21/23,Burnside Av (4),384,Bronx,5851
12/20/23,Burnside Av (4),384,Bronx,6057
12/19/23,Burnside Av (4),384,Bronx,6400
12/18/23,Burnside Av (4),384,Bronx,5645
12/17/23,Burnside Av (4),384,Bronx,4213
12/16/23,Burnside Av (4),384,Bronx,5823
12/15/23,Burnside Av (4),384,Bronx,5966
12/14/23,Burnside Av (4),384,Bronx,6347
12/13/23,Burnside Av (4),384,Bronx,6076
12/12/23,Burnside Av (4),384,Bronx,6270
12/11/23,Burnside Av (4),384,Bronx,6287
12/10/23,Burnside Av (4),384,Bronx,2747
12/9/23,Burnside Av (4),384,Bronx,4232
12/8/23,Burnside Av (4),384,Bronx,6447
12/6/23,Burnside Av (4),384,Bronx,6886
12/5/23,Burnside Av (4),384,Bronx,6657
12/4/23,Burnside Av (4),384,Bronx,6827
12/3/23,Burnside Av (4),384,Bronx,3809
12/2/23,Burnside Av (4),384,Bronx,6078
12/1/23,Burnside Av (4),384,Bronx,6079
11/24/23,Burnside Av (4),384,Bronx,2877
11/7/23,Burnside Av (4),384,Bronx,6736
12/31/23,Bushwick Av-Aberdeen St (L),131,Brooklyn,3
12/30/23,Bushwick Av-Aberdeen St (L),131,Brooklyn,1199
12/29/23,Bushwick Av-Aberdeen St (L),131,Brooklyn,1401
12/28/23,Bushwick Av-Aberdeen St (L),131,Brooklyn,1345
12/27/23,Bushwick Av-Aberdeen St (L),131,Brooklyn,1121
12/26/23,Bushwick Av-Aberdeen St (L),131,Brooklyn,1090
12/25/23,Bushwick Av-Aberdeen St (L),131,Brooklyn,521
12/23/23,Bushwick Av-Aberdeen St (L),131,Brooklyn,1019
12/22/23,Bushwick Av-Aberdeen St (L),131,Brooklyn,1537
12/21/23,Bushwick Av-Aberdeen St (L),131,Brooklyn,1636
12/20/23,Bushwick Av-Aberdeen St (L),131,Brooklyn,1549
12/19/23,Bushwick Av-Aberdeen St (L),131,Brooklyn,1806
12/18/23,Bushwick Av-Aberdeen St (L),131,Brooklyn,1531
12/17/23,Bushwick Av-Aberdeen St (L),131,Brooklyn,1101
12/16/23,Bushwick Av-Aberdeen St (L),131,Brooklyn,1454
12/15/23,Bushwick Av-Aberdeen St (L),131,Brooklyn,1783
12/14/23,Bushwick Av-Aberdeen St (L),131,Brooklyn,1809
12/13/23,Bushwick Av-Aberdeen St (L),131,Brooklyn,1799
12/12/23,Bushwick Av-Aberdeen St (L),131,Brooklyn,1771
12/11/23,Bushwick Av-Aberdeen St (L),131,Brooklyn,1667
12/10/23,Bushwick Av-Aberdeen St (L),131,Brooklyn,1022
12/9/23,Bushwick Av-Aberdeen St (L),131,Brooklyn,1444
12/8/23,Bushwick Av-Aberdeen St (L),131,Brooklyn,1465
12/6/23,Bushwick Av-Aberdeen St (L),131,Brooklyn,1580
12/5/23,Bushwick Av-Aberdeen St (L),131,Brooklyn,1609
12/4/23,Bushwick Av-Aberdeen St (L),131,Brooklyn,1730
12/3/23,Bushwick Av-Aberdeen St (L),131,Brooklyn,1246
12/2/23,Bushwick Av-Aberdeen St (L),131,Brooklyn,1637
12/1/23,Bushwick Av-Aberdeen St (L),131,Brooklyn,1747
11/24/23,Bushwick Av-Aberdeen St (L),131,Brooklyn,672
11/7/23,Bushwick Av-Aberdeen St (L),131,Brooklyn,1578
12/31/23,Canal St (1),325,Manhattan,64
12/30/23,Canal St (1),325,Manhattan,2584
12/29/23,Canal St (1),325,Manhattan,2975
12/28/23,Canal St (1),325,Manhattan,2826
12/27/23,Canal St (1),325,Manhattan,2499
12/26/23,Canal St (1),325,Manhattan,2238
12/25/23,Canal St (1),325,Manhattan,1230
12/23/23,Canal St (1),325,Manhattan,2169
12/22/23,Canal St (1),325,Manhattan,3094
12/21/23,Canal St (1),325,Manhattan,3370
12/20/23,Canal St (1),325,Manhattan,3665
12/19/23,Canal St (1),325,Manhattan,3909
12/18/23,Canal St (1),325,Manhattan,2971
12/17/23,Canal St (1),325,Manhattan,2018
12/16/23,Canal St (1),325,Manhattan,3315
12/15/23,Canal St (1),325,Manhattan,3586
12/14/23,Canal St (1),325,Manhattan,4265
12/13/23,Canal St (1),325,Manhattan,4799
12/12/23,Canal St (1),325,Manhattan,4868
12/11/23,Canal St (1),325,Manhattan,3302
12/10/23,Canal St (1),325,Manhattan,2015
12/9/23,Canal St (1),325,Manhattan,3143
12/8/23,Canal St (1),325,Manhattan,3750
12/6/23,Canal St (1),325,Manhattan,4824
12/5/23,Canal St (1),325,Manhattan,4684
12/4/23,Canal St (1),325,Manhattan,3335
12/3/23,Canal St (1),325,Manhattan,2457
12/2/23,Canal St (1),325,Manhattan,3717
12/1/23,Canal St (1),325,Manhattan,3466
11/24/23,Canal St (1),325,Manhattan,1411
11/7/23,Canal St (1),325,Manhattan,4922
12/31/23,"Canal St (A,C,E)",169,Manhattan,174
12/30/23,"Canal St (A,C,E)",169,Manhattan,7742
12/29/23,"Canal St (A,C,E)",169,Manhattan,9685
12/28/23,"Canal St (A,C,E)",169,Manhattan,9150
12/27/23,"Canal St (A,C,E)",169,Manhattan,8881
12/26/23,"Canal St (A,C,E)",169,Manhattan,7507
12/25/23,"Canal St (A,C,E)",169,Manhattan,3995
12/23/23,"Canal St (A,C,E)",169,Manhattan,6760
12/22/23,"Canal St (A,C,E)",169,Manhattan,10100
12/21/23,"Canal St (A,C,E)",169,Manhattan,11572
12/20/23,"Canal St (A,C,E)",169,Manhattan,11944
12/19/23,"Canal St (A,C,E)",169,Manhattan,12825
12/18/23,"Canal St (A,C,E)",169,Manhattan,10412
12/17/23,"Canal St (A,C,E)",169,Manhattan,7159
12/16/23,"Canal St (A,C,E)",169,Manhattan,10295
12/15/23,"Canal St (A,C,E)",169,Manhattan,12497
12/14/23,"Canal St (A,C,E)",169,Manhattan,14777
12/13/23,"Canal St (A,C,E)",169,Manhattan,15604
12/12/23,"Canal St (A,C,E)",169,Manhattan,15220
12/11/23,"Canal St (A,C,E)",169,Manhattan,12427
12/10/23,"Canal St (A,C,E)",169,Manhattan,6322
12/9/23,"Canal St (A,C,E)",169,Manhattan,9507
12/8/23,"Canal St (A,C,E)",169,Manhattan,12318
12/6/23,"Canal St (A,C,E)",169,Manhattan,15428
12/5/23,"Canal St (A,C,E)",169,Manhattan,14968
12/4/23,"Canal St (A,C,E)",169,Manhattan,12493
12/3/23,"Canal St (A,C,E)",169,Manhattan,4475
12/2/23,"Canal St (A,C,E)",169,Manhattan,6634
12/1/23,"Canal St (A,C,E)",169,Manhattan,11941
11/24/23,"Canal St (A,C,E)",169,Manhattan,4919
11/7/23,"Canal St (A,C,E)",169,Manhattan,14951
12/31/23,"Canal St (J,N,Q,R,W,Z,6)",623,Manhattan,327
12/30/23,"Canal St (J,N,Q,R,W,Z,6)",623,Manhattan,31122
12/29/23,"Canal St (J,N,Q,R,W,Z,6)",623,Manhattan,36665
12/28/23,"Canal St (J,N,Q,R,W,Z,6)",623,Manhattan,33224
12/27/23,"Canal St (J,N,Q,R,W,Z,6)",623,Manhattan,30899
12/26/23,"Canal St (J,N,Q,R,W,Z,6)",623,Manhattan,29367
12/25/23,"Canal St (J,N,Q,R,W,Z,6)",623,Manhattan,18891
12/23/23,"Canal St (J,N,Q,R,W,Z,6)",623,Manhattan,26349
12/22/23,"Canal St (J,N,Q,R,W,Z,6)",623,Manhattan,32328
12/21/23,"Canal St (J,N,Q,R,W,Z,6)",623,Manhattan,33857
12/20/23,"Canal St (J,N,Q,R,W,Z,6)",623,Manhattan,33596
12/19/23,"Canal St (J,N,Q,R,W,Z,6)",623,Manhattan,34918
12/18/23,"Canal St (J,N,Q,R,W,Z,6)",623,Manhattan,28099
12/17/23,"Canal St (J,N,Q,R,W,Z,6)",623,Manhattan,22578
12/16/23,"Canal St (J,N,Q,R,W,Z,6)",623,Manhattan,34491
12/15/23,"Canal St (J,N,Q,R,W,Z,6)",623,Manhattan,34165
12/14/23,"Canal St (J,N,Q,R,W,Z,6)",623,Manhattan,33738
12/13/23,"Canal St (J,N,Q,R,W,Z,6)",623,Manhattan,33062
12/12/23,"Canal St (J,N,Q,R,W,Z,6)",623,Manhattan,33552
12/11/23,"Canal St (J,N,Q,R,W,Z,6)",623,Manhattan,29268
12/10/23,"Canal St (J,N,Q,R,W,Z,6)",623,Manhattan,20791
12/9/23,"Canal St (J,N,Q,R,W,Z,6)",623,Manhattan,33341
12/8/23,"Canal St (J,N,Q,R,W,Z,6)",623,Manhattan,34279
12/6/23,"Canal St (J,N,Q,R,W,Z,6)",623,Manhattan,32912
12/5/23,"Canal St (J,N,Q,R,W,Z,6)",623,Manhattan,32128
12/4/23,"Canal St (J,N,Q,R,W,Z,6)",623,Manhattan,30231
12/3/23,"Canal St (J,N,Q,R,W,Z,6)",623,Manhattan,20245
12/2/23,"Canal St (J,N,Q,R,W,Z,6)",623,Manhattan,31934
12/1/23,"Canal St (J,N,Q,R,W,Z,6)",623,Manhattan,31806
11/24/23,"Canal St (J,N,Q,R,W,Z,6)",623,Manhattan,19635
11/7/23,"Canal St (J,N,Q,R,W,Z,6)",623,Manhattan,32707
12/31/23,Canarsie-Rockaway Pkwy (L),138,Brooklyn,9
12/30/23,Canarsie-Rockaway Pkwy (L),138,Brooklyn,1191
12/29/23,Canarsie-Rockaway Pkwy (L),138,Brooklyn,1830
12/28/23,Canarsie-Rockaway Pkwy (L),138,Brooklyn,1756
12/27/23,Canarsie-Rockaway Pkwy (L),138,Brooklyn,1622
12/26/23,Canarsie-Rockaway Pkwy (L),138,Brooklyn,1676
12/25/23,Canarsie-Rockaway Pkwy (L),138,Brooklyn,725
12/23/23,Canarsie-Rockaway Pkwy (L),138,Brooklyn,1140
12/22/23,Canarsie-Rockaway Pkwy (L),138,Brooklyn,2024
12/21/23,Canarsie-Rockaway Pkwy (L),138,Brooklyn,2111
12/20/23,Canarsie-Rockaway Pkwy (L),138,Brooklyn,2063
12/19/23,Canarsie-Rockaway Pkwy (L),138,Brooklyn,2167
12/18/23,Canarsie-Rockaway Pkwy (L),138,Brooklyn,1985
12/17/23,Canarsie-Rockaway Pkwy (L),138,Brooklyn,970
12/16/23,Canarsie-Rockaway Pkwy (L),138,Brooklyn,1348
12/15/23,Canarsie-Rockaway Pkwy (L),138,Brooklyn,2151
12/14/23,Canarsie-Rockaway Pkwy (L),138,Brooklyn,2259
12/13/23,Canarsie-Rockaway Pkwy (L),138,Brooklyn,2236
12/12/23,Canarsie-Rockaway Pkwy (L),138,Brooklyn,2217
12/11/23,Canarsie-Rockaway Pkwy (L),138,Brooklyn,2141
12/10/23,Canarsie-Rockaway Pkwy (L),138,Brooklyn,876
12/9/23,Canarsie-Rockaway Pkwy (L),138,Brooklyn,1319
12/8/23,Canarsie-Rockaway Pkwy (L),138,Brooklyn,2149
12/6/23,Canarsie-Rockaway Pkwy (L),138,Brooklyn,2270
12/5/23,Canarsie-Rockaway Pkwy (L),138,Brooklyn,2373
12/4/23,Canarsie-Rockaway Pkwy (L),138,Brooklyn,2320
12/3/23,Canarsie-Rockaway Pkwy (L),138,Brooklyn,917
12/2/23,Canarsie-Rockaway Pkwy (L),138,Brooklyn,1231
12/1/23,Canarsie-Rockaway Pkwy (L),138,Brooklyn,2234
11/24/23,Canarsie-Rockaway Pkwy (L),138,Brooklyn,884
11/7/23,Canarsie-Rockaway Pkwy (L),138,Brooklyn,2321
12/31/23,"Carroll St (F,G)",237,Brooklyn,56
12/30/23,"Carroll St (F,G)",237,Brooklyn,4936
12/29/23,"Carroll St (F,G)",237,Brooklyn,6165
12/28/23,"Carroll St (F,G)",237,Brooklyn,5734
12/27/23,"Carroll St (F,G)",237,Brooklyn,5399
12/26/23,"Carroll St (F,G)",237,Brooklyn,4157
12/25/23,"Carroll St (F,G)",237,Brooklyn,1489
12/23/23,"Carroll St (F,G)",237,Brooklyn,4313
12/22/23,"Carroll St (F,G)",237,Brooklyn,8035
12/21/23,"Carroll St (F,G)",237,Brooklyn,9047
12/20/23,"Carroll St (F,G)",237,Brooklyn,9645
12/19/23,"Carroll St (F,G)",237,Brooklyn,9482
12/18/23,"Carroll St (F,G)",237,Brooklyn,8447
12/17/23,"Carroll St (F,G)",237,Brooklyn,4775
12/16/23,"Carroll St (F,G)",237,Brooklyn,6826
12/15/23,"Carroll St (F,G)",237,Brooklyn,9814
12/14/23,"Carroll St (F,G)",237,Brooklyn,10716
12/13/23,"Carroll St (F,G)",237,Brooklyn,10218
12/12/23,"Carroll St (F,G)",237,Brooklyn,10247
12/11/23,"Carroll St (F,G)",237,Brooklyn,9252
12/10/23,"Carroll St (F,G)",237,Brooklyn,4310
12/9/23,"Carroll St (F,G)",237,Brooklyn,6828
12/8/23,"Carroll St (F,G)",237,Brooklyn,9665
12/6/23,"Carroll St (F,G)",237,Brooklyn,10417
12/5/23,"Carroll St (F,G)",237,Brooklyn,10183
12/4/23,"Carroll St (F,G)",237,Brooklyn,9122
12/3/23,"Carroll St (F,G)",237,Brooklyn,4441
12/2/23,"Carroll St (F,G)",237,Brooklyn,6562
12/1/23,"Carroll St (F,G)",237,Brooklyn,9257
11/24/23,"Carroll St (F,G)",237,Brooklyn,2669
11/7/23,"Carroll St (F,G)",237,Brooklyn,10843
12/31/23,Castle Hill Av (6),365,Bronx,10
12/30/23,Castle Hill Av (6),365,Bronx,1955
12/29/23,Castle Hill Av (6),365,Bronx,3279
12/28/23,Castle Hill Av (6),365,Bronx,3176
12/27/23,Castle Hill Av (6),365,Bronx,3122
12/26/23,Castle Hill Av (6),365,Bronx,2841
12/25/23,Castle Hill Av (6),365,Bronx,1229
12/23/23,Castle Hill Av (6),365,Bronx,1312
12/22/23,Castle Hill Av (6),365,Bronx,2558
12/21/23,Castle Hill Av (6),365,Bronx,4051
12/20/23,Castle Hill Av (6),365,Bronx,4003
12/19/23,Castle Hill Av (6),365,Bronx,3924
12/18/23,Castle Hill Av (6),365,Bronx,3525
12/17/23,Castle Hill Av (6),365,Bronx,1047
12/16/23,Castle Hill Av (6),365,Bronx,1847
12/15/23,Castle Hill Av (6),365,Bronx,4079
12/14/23,Castle Hill Av (6),365,Bronx,4246
12/13/23,Castle Hill Av (6),365,Bronx,4150
12/12/23,Castle Hill Av (6),365,Bronx,4126
12/11/23,Castle Hill Av (6),365,Bronx,3708
12/10/23,Castle Hill Av (6),365,Bronx,1366
12/9/23,Castle Hill Av (6),365,Bronx,2173
12/8/23,Castle Hill Av (6),365,Bronx,4123
12/6/23,Castle Hill Av (6),365,Bronx,4255
12/5/23,Castle Hill Av (6),365,Bronx,4159
12/4/23,Castle Hill Av (6),365,Bronx,3917
12/3/23,Castle Hill Av (6),365,Bronx,1494
12/2/23,Castle Hill Av (6),365,Bronx,2130
12/1/23,Castle Hill Av (6),365,Bronx,3876
11/24/23,Castle Hill Av (6),365,Bronx,1133
11/7/23,Castle Hill Av (6),365,Bronx,4215
12/31/23,Cathedral Pkwy (110 St) (1),308,Manhattan,56
12/30/23,Cathedral Pkwy (110 St) (1),308,Manhattan,5872
12/29/23,Cathedral Pkwy (110 St) (1),308,Manhattan,6764
12/28/23,Cathedral Pkwy (110 St) (1),308,Manhattan,6567
12/27/23,Cathedral Pkwy (110 St) (1),308,Manhattan,6253
12/26/23,Cathedral Pkwy (110 St) (1),308,Manhattan,5686
12/25/23,Cathedral Pkwy (110 St) (1),308,Manhattan,3681
12/23/23,Cathedral Pkwy (110 St) (1),308,Manhattan,5783
12/22/23,Cathedral Pkwy (110 St) (1),308,Manhattan,8813
12/21/23,Cathedral Pkwy (110 St) (1),308,Manhattan,9521
12/20/23,Cathedral Pkwy (110 St) (1),308,Manhattan,9628
12/19/23,Cathedral Pkwy (110 St) (1),308,Manhattan,9558
12/18/23,Cathedral Pkwy (110 St) (1),308,Manhattan,8341
12/17/23,Cathedral Pkwy (110 St) (1),308,Manhattan,5548
12/16/23,Cathedral Pkwy (110 St) (1),308,Manhattan,7352
12/15/23,Cathedral Pkwy (110 St) (1),308,Manhattan,10119
12/14/23,Cathedral Pkwy (110 St) (1),308,Manhattan,9610
12/13/23,Cathedral Pkwy (110 St) (1),308,Manhattan,9770
12/12/23,Cathedral Pkwy (110 St) (1),308,Manhattan,9762
12/11/23,Cathedral Pkwy (110 St) (1),308,Manhattan,8945
12/10/23,Cathedral Pkwy (110 St) (1),308,Manhattan,5067
12/9/23,Cathedral Pkwy (110 St) (1),308,Manhattan,7916
12/8/23,Cathedral Pkwy (110 St) (1),308,Manhattan,10268
12/6/23,Cathedral Pkwy (110 St) (1),308,Manhattan,9767
12/5/23,Cathedral Pkwy (110 St) (1),308,Manhattan,9493
12/4/23,Cathedral Pkwy (110 St) (1),308,Manhattan,8783
12/3/23,Cathedral Pkwy (110 St) (1),308,Manhattan,6247
12/2/23,Cathedral Pkwy (110 St) (1),308,Manhattan,8641
12/1/23,Cathedral Pkwy (110 St) (1),308,Manhattan,10525
11/24/23,Cathedral Pkwy (110 St) (1),308,Manhattan,4637
11/7/23,Cathedral Pkwy (110 St) (1),308,Manhattan,9917
12/31/23,"Cathedral Pkwy (110 St) (C,B)",155,Manhattan,24
12/30/23,"Cathedral Pkwy (110 St) (C,B)",155,Manhattan,3241
12/29/23,"Cathedral Pkwy (110 St) (C,B)",155,Manhattan,4049
12/28/23,"Cathedral Pkwy (110 St) (C,B)",155,Manhattan,4001
12/27/23,"Cathedral Pkwy (110 St) (C,B)",155,Manhattan,3750
12/26/23,"Cathedral Pkwy (110 St) (C,B)",155,Manhattan,3283
12/25/23,"Cathedral Pkwy (110 St) (C,B)",155,Manhattan,1888
12/23/23,"Cathedral Pkwy (110 St) (C,B)",155,Manhattan,2883
12/22/23,"Cathedral Pkwy (110 St) (C,B)",155,Manhattan,4874
12/21/23,"Cathedral Pkwy (110 St) (C,B)",155,Manhattan,5358
12/20/23,"Cathedral Pkwy (110 St) (C,B)",155,Manhattan,5227
12/19/23,"Cathedral Pkwy (110 St) (C,B)",155,Manhattan,5196
12/18/23,"Cathedral Pkwy (110 St) (C,B)",155,Manhattan,4641
12/17/23,"Cathedral Pkwy (110 St) (C,B)",155,Manhattan,2800
12/16/23,"Cathedral Pkwy (110 St) (C,B)",155,Manhattan,4248
12/15/23,"Cathedral Pkwy (110 St) (C,B)",155,Manhattan,5803
12/14/23,"Cathedral Pkwy (110 St) (C,B)",155,Manhattan,5630
12/13/23,"Cathedral Pkwy (110 St) (C,B)",155,Manhattan,5455
12/12/23,"Cathedral Pkwy (110 St) (C,B)",155,Manhattan,5455
12/11/23,"Cathedral Pkwy (110 St) (C,B)",155,Manhattan,4888
12/10/23,"Cathedral Pkwy (110 St) (C,B)",155,Manhattan,1216
12/9/23,"Cathedral Pkwy (110 St) (C,B)",155,Manhattan,1851
12/8/23,"Cathedral Pkwy (110 St) (C,B)",155,Manhattan,5666
12/6/23,"Cathedral Pkwy (110 St) (C,B)",155,Manhattan,5521
12/5/23,"Cathedral Pkwy (110 St) (C,B)",155,Manhattan,5416
12/4/23,"Cathedral Pkwy (110 St) (C,B)",155,Manhattan,5084
12/3/23,"Cathedral Pkwy (110 St) (C,B)",155,Manhattan,2209
12/2/23,"Cathedral Pkwy (110 St) (C,B)",155,Manhattan,3061
12/1/23,"Cathedral Pkwy (110 St) (C,B)",155,Manhattan,5555
11/24/23,"Cathedral Pkwy (110 St) (C,B)",155,Manhattan,2312
11/7/23,"Cathedral Pkwy (110 St) (C,B)",155,Manhattan,5639
12/31/23,Central Av (M),114,Brooklyn,27
12/30/23,Central Av (M),114,Brooklyn,1273
12/29/23,Central Av (M),114,Brooklyn,2215
12/28/23,Central Av (M),114,Brooklyn,2026
12/27/23,Central Av (M),114,Brooklyn,1731
12/26/23,Central Av (M),114,Brooklyn,1579
12/25/23,Central Av (M),114,Brooklyn,591
12/23/23,Central Av (M),114,Brooklyn,1067
12/22/23,Central Av (M),114,Brooklyn,2413
12/21/23,Central Av (M),114,Brooklyn,2539
12/20/23,Central Av (M),114,Brooklyn,2718
12/19/23,Central Av (M),114,Brooklyn,2772
12/18/23,Central Av (M),114,Brooklyn,2405
